doi,doi_url,repository_url,is_open_access,authors_count,authors_affiliation_count,authors_familyname_count,authors_givennames_count,authors_gnd_count,authors_name_count,authors_orcid_count,has_funding_info,has_journal,keywords_freetext_count,keywords_controlled_vocabularies_count,has_language,has_license,license_name,has_conference_acronym,has_conference_dates,has_conference_place,has_conference_session,has_conference_session_part,has_conference_title,has_conference_website,has_creation_date,creation_date,has_other_dates,other_dates,references_no_identifiers_count,references_with_identifiers_count,has_title,has_version,files
10.5281/zenodo.153912,https://doi.org/10.5281/zenodo.153912,https://zenodo.org/records/153912,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:44:34.943203+00:00,False,NA,0,0,True,False,Brandt_Schubert_Uta_DCO_OAT2016.pdf
10.5281/zenodo.153932,https://doi.org/10.5281/zenodo.153932,https://zenodo.org/records/153932,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:43:15.798838+00:00,False,NA,0,0,True,False,Schrader_Tropen_OAT2016.pdf
10.5281/zenodo.153929,https://doi.org/10.5281/zenodo.153929,https://zenodo.org/records/153929,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:41:56.875964+00:00,False,NA,0,0,True,False,Ross-Hellauer_Science_OAT2016.pdf
10.5281/zenodo.153928,https://doi.org/10.5281/zenodo.153928,https://zenodo.org/records/153928,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:40:56.715911+00:00,False,NA,0,0,True,False,Reimer_UKSCL_OAT2016.pdf
10.5281/zenodo.153927,https://doi.org/10.5281/zenodo.153927,https://zenodo.org/records/153927,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:39:36.345141+00:00,False,NA,0,0,True,False,Paye_Schmitt_OAT2016.pdf
10.5281/zenodo.153926,https://doi.org/10.5281/zenodo.153926,https://zenodo.org/records/153926,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:37:43.172116+00:00,False,NA,0,0,True,False,Oeltjen_MyCore_OAT2016.pdf
10.5281/zenodo.153925,https://doi.org/10.5281/zenodo.153925,https://zenodo.org/records/153925,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:36:37.109113+00:00,False,NA,0,0,True,False,Oberlaender_Tullney_OAT2016.pdf
10.5281/zenodo.153924,https://doi.org/10.5281/zenodo.153924,https://zenodo.org/records/153924,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:33:24.511578+00:00,False,NA,0,0,True,False,Mueller_Deppe_Gottschling_Rodrigues_Shearer_OAT2016.pdf
10.5281/zenodo.153921,https://doi.org/10.5281/zenodo.153921,https://zenodo.org/records/153921,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:32:06.356595+00:00,False,NA,0,0,True,False,Maniero_OstDok_OAT2016.pdf
10.5281/zenodo.153919,https://doi.org/10.5281/zenodo.153919,https://zenodo.org/records/153919,True,3,3,0,0,0,3,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:31:12.794422+00:00,False,NA,0,0,True,False,Kramer_Jung_Tremouilhac_OAT2016.pdf
10.5281/zenodo.153918,https://doi.org/10.5281/zenodo.153918,https://zenodo.org/records/153918,True,5,5,0,0,0,5,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:29:16.890425+00:00,False,NA,0,0,True,False,Koeberich_Feuchtinger_Koller_Borel_Rebafka_OAT2016.pdf
10.5281/zenodo.153917,https://doi.org/10.5281/zenodo.153917,https://zenodo.org/records/153917,True,1,1,0,0,0,1,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:26:59.011400+00:00,False,NA,0,0,True,False,Hirschmann_3in1_OAT2016.pdf
10.5281/zenodo.153922,https://doi.org/10.5281/zenodo.153922,https://zenodo.org/records/153922,True,2,2,0,0,0,2,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:25:32.190522+00:00,False,NA,0,0,True,False,Moellers_Hessel_Suburb_OAT2016.pdf
10.5281/zenodo.153920,https://doi.org/10.5281/zenodo.153920,https://zenodo.org/records/153920,True,6,6,0,0,0,6,0,False,False,0,0,False,True,cc-by-4.0,True,True,True,False,False,True,True,True,2016-10-04T15:24:20.160262+00:00,False,NA,0,0,True,False,Langhanke_Heller_Lohmeier_Katzer_Stoehr_Voigt_OAT2016.pdf
